UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
5485,navigation,24.82464,touchpadRotateStage,alwaysOpen,free,touchpads,1
5485,navigation,58.13129,touchpadScaleStage,alwaysOpen,free,touchpads,1
5485,navigation,58.72594,touchpadScaleStage,alwaysOpen,free,touchpads,1
5485,navigation,59.0461,touchpadRotateStage,alwaysOpen,free,touchpads,1
5485,triggerInteraction,59.97334,triggerOnObject,alwaysOpen,free,touchpads,1
5485,triggerInteraction,61.74206,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
5485,triggerInteraction,63.14265,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
5485,navigation,66.03808,touchpadScaleStage,alwaysOpen,free,touchpads,1
5485,navigation,67.06777,touchpadScaleStage,alwaysOpen,free,touchpads,1
5485,navigation,68.4755,touchpadRotateStage,alwaysOpen,free,touchpads,1
5485,navigation,68.9033,touchpadRotateStage,alwaysOpen,free,touchpads,1
5485,navigation,69.24628,touchpadRotateStage,alwaysOpen,free,touchpads,1
5485,navigation,70.01917,touchpadScaleStage,alwaysOpen,free,touchpads,1
5485,navigation,70.94981,touchpadRotateStage,alwaysOpen,free,touchpads,1
5485,navigation,71.31485,touchpadRotateStage,alwaysOpen,free,touchpads,1
5485,navigation,72.00214,touchpadScaleStage,alwaysOpen,free,touchpads,1
5485,triggerInteraction,73.84261,triggerOnObject,alwaysOpen,free,touchpads,1
