UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
2436,triggerInteraction,9.017612,triggerOnObject,alwaysOpen,free,touchpads,1
2436,triggerInteraction,9.737477,triggerNoTarget,alwaysOpen,free,touchpads,1
2436,triggerInteraction,10.28919,RotationHandle,alwaysOpen,free,touchpads,1
2436,triggerInteraction,16.64157,RotationHandle,alwaysOpen,free,touchpads,1
2436,triggerInteraction,18.17474,RotationHandle,alwaysOpen,free,touchpads,1
2436,navigation,18.9768,touchpadRotateStage,alwaysOpen,free,touchpads,1
2436,navigation,19.37451,touchpadRotateStage,alwaysOpen,free,touchpads,1
2436,triggerInteraction,20.09043,RotationHandle,alwaysOpen,free,touchpads,1
2436,triggerInteraction,21.46675,triggerOnObject,alwaysOpen,free,touchpads,1
2436,triggerInteraction,22.59502,RotationHandle,alwaysOpen,free,touchpads,1
2436,triggerInteraction,25.88336,RotationHandle,alwaysOpen,free,touchpads,1
2436,navigation,28.57059,touchpadScaleStage,alwaysOpen,free,touchpads,1
2436,triggerInteraction,29.98469,triggerOnObject,alwaysOpen,free,touchpads,1
2436,navigation,30.8892,touchpadRotateStage,alwaysOpen,free,touchpads,1
2436,triggerInteraction,31.41871,stage,alwaysOpen,free,touchpads,1
2436,triggerInteraction,33.93381,RotationHandle,alwaysOpen,free,touchpads,1
2436,triggerInteraction,36.19315,RotationHandle,alwaysOpen,free,touchpads,1
2436,navigation,40.51819,touchpadRotateStage,alwaysOpen,free,touchpads,1
2436,navigation,41.07014,touchpadRotateStage,alwaysOpen,free,touchpads,1
2436,triggerInteraction,42.82277,RotationHandle,alwaysOpen,free,touchpads,1
