UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
2352,triggerInteraction,7.853701,triggerOnObject,alwaysOpen,free,touchpads,1
2352,triggerInteraction,8.607423,RotationHandle,alwaysOpen,free,touchpads,1
2352,triggerInteraction,11.79913,RotationHandle,alwaysOpen,free,touchpads,1
2352,triggerInteraction,18.62894,triggerOnObject,alwaysOpen,free,touchpads,1
2352,navigation,19.32459,touchpadMoveObject,alwaysOpen,free,touchpads,1
2352,triggerInteraction,20.53633,stage,alwaysOpen,free,touchpads,1
2352,navigation,22.05725,touchpadRotateStage,alwaysOpen,free,touchpads,1
2352,triggerInteraction,22.98449,RotationHandle,alwaysOpen,free,touchpads,1
2352,triggerInteraction,33.25366,RotationHandle,alwaysOpen,free,touchpads,1
2352,triggerInteraction,36.73456,triggerOnObject,alwaysOpen,free,touchpads,1
2352,navigation,37.08743,touchpadMoveObject,alwaysOpen,free,touchpads,1
2352,navigation,37.4402,touchpadMoveObject,alwaysOpen,free,touchpads,1
2352,triggerInteraction,38.54939,triggerOnObject,alwaysOpen,free,touchpads,1
2352,navigation,39.27677,touchpadMoveObject,alwaysOpen,free,touchpads,1
2352,triggerInteraction,40.19384,RotationHandle,alwaysOpen,free,touchpads,1
2352,navigation,43.42822,touchpadRotateStage,alwaysOpen,free,touchpads,1
2352,triggerInteraction,44.12254,RotationHandle,alwaysOpen,free,touchpads,1
2352,triggerInteraction,45.44649,RotationHandle,alwaysOpen,free,touchpads,1
2352,triggerInteraction,50.30968,RotationHandle,alwaysOpen,free,touchpads,1
2352,navigation,54.96451,touchpadRotateStage,alwaysOpen,free,touchpads,1
2352,navigation,55.95571,touchpadRotateStage,alwaysOpen,free,touchpads,1
2352,triggerInteraction,56.79242,RotationHandle,alwaysOpen,free,touchpads,1
2352,triggerInteraction,61.16031,triggerOnObject,alwaysOpen,free,touchpads,1
2352,triggerInteraction,62.69378,RotationHandle,alwaysOpen,free,touchpads,1
2352,triggerInteraction,64.29473,RotationHandle,alwaysOpen,free,touchpads,1
2352,triggerInteraction,66.79646,RotationHandle,alwaysOpen,free,touchpads,1
2352,triggerInteraction,69.94993,RotationHandle,alwaysOpen,free,touchpads,1
2352,triggerInteraction,71.61736,RotationHandle,alwaysOpen,free,touchpads,1
