UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
326548,triggerInteraction,11.02437,triggerOnObject,alwaysOpen,free,touchpads,1
326548,triggerInteraction,12.09992,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
326548,triggerInteraction,13.60463,RotationHandle,alwaysOpen,free,touchpads,1
326548,navigation,17.89837,touchpadRotateStage,alwaysOpen,free,touchpads,1
326548,triggerInteraction,18.7828,RotationHandle,alwaysOpen,free,touchpads,1
326548,navigation,23.95024,touchpadRotateStage,alwaysOpen,free,touchpads,1
326548,navigation,24.33033,touchpadRotateStage,alwaysOpen,free,touchpads,1
326548,navigation,24.66206,touchpadRotateStage,alwaysOpen,free,touchpads,1
326548,triggerInteraction,25.94462,RotationHandle,alwaysOpen,free,touchpads,1
326548,triggerInteraction,27.5681,stage,alwaysOpen,free,touchpads,1
326548,triggerInteraction,28.41483,stage,alwaysOpen,free,touchpads,1
326548,triggerInteraction,29.8117,RotationHandle,alwaysOpen,free,touchpads,1
326548,navigation,43.69609,touchpadRotateStage,alwaysOpen,free,touchpads,1
326548,navigation,44.46575,touchpadRotateStage,alwaysOpen,free,touchpads,1
326548,navigation,44.89326,touchpadRotateStage,alwaysOpen,free,touchpads,1
326548,triggerInteraction,45.61964,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
326548,triggerInteraction,46.99225,triggerOnObject,alwaysOpen,free,touchpads,1
326548,navigation,48.33378,touchpadRotateStage,alwaysOpen,free,touchpads,1
326548,navigation,48.82481,touchpadRotateStage,alwaysOpen,free,touchpads,1
326548,triggerInteraction,49.45531,stage,alwaysOpen,free,touchpads,1
326548,triggerInteraction,50.78008,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
326548,triggerInteraction,52.40081,RotationHandle,alwaysOpen,free,touchpads,1
326548,triggerInteraction,58.92552,stage,alwaysOpen,free,touchpads,1
326548,triggerInteraction,59.99714,RotationHandle,alwaysOpen,free,touchpads,1
326548,triggerInteraction,63.83245,RotationHandle,alwaysOpen,free,touchpads,1
326548,triggerInteraction,71.8886,RotationHandle,alwaysOpen,free,touchpads,1
326548,triggerInteraction,86.50013,triggerOnObject,alwaysOpen,free,touchpads,1
326548,triggerInteraction,90.65776,triggerOnObject,alwaysOpen,free,touchpads,1
326548,navigation,92.51323,touchpadRotateStage,alwaysOpen,free,touchpads,1
326548,triggerInteraction,93.86641,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
326548,triggerInteraction,94.92461,RotationHandle,alwaysOpen,free,touchpads,1
326548,triggerInteraction,99.75224,triggerOnObject,alwaysOpen,free,touchpads,1
326548,triggerInteraction,100.7788,RotationHandle,alwaysOpen,free,touchpads,1
