UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
3423,triggerInteraction,9.613511,triggerOnObject,alwaysOpen,free,touchpads,1
3423,triggerInteraction,10.35148,RotationHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,15.3715,RotationHandle,alwaysOpen,free,touchpads,1
3423,navigation,16.72572,touchpadRotateStage,alwaysOpen,free,touchpads,1
3423,triggerInteraction,17.30959,triggerOnObject,alwaysOpen,free,touchpads,1
3423,navigation,17.8596,touchpadMoveObject,alwaysOpen,free,touchpads,1
3423,navigation,18.2987,touchpadRotateStage,alwaysOpen,free,touchpads,1
3423,triggerInteraction,19.13951,RotationHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,21.11371,RotationHandle,alwaysOpen,free,touchpads,1
3423,navigation,22.25056,touchpadRotateStage,alwaysOpen,free,touchpads,1
3423,navigation,22.54714,touchpadRotateStage,alwaysOpen,free,touchpads,1
3423,triggerInteraction,23.4716,RotationHandle,alwaysOpen,free,touchpads,1
3423,navigation,25.10472,touchpadRotateStage,alwaysOpen,free,touchpads,1
3423,navigation,25.44739,touchpadRotateStage,alwaysOpen,free,touchpads,1
3423,triggerInteraction,26.32076,RotationHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,39.14029,RotationHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,41.55389,RotationHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,43.39405,triggerOnObject,alwaysOpen,free,touchpads,1
3423,triggerInteraction,44.56315,stage,alwaysOpen,free,touchpads,1
3423,triggerInteraction,45.25762,stage,alwaysOpen,free,touchpads,1
3423,navigation,45.76509,touchpadMoveObject,alwaysOpen,free,touchpads,1
3423,triggerInteraction,46.90123,stage,alwaysOpen,free,touchpads,1
3423,triggerInteraction,47.99194,RotationHandle,alwaysOpen,free,touchpads,1
3423,navigation,49.36852,touchpadRotateStage,alwaysOpen,free,touchpads,1
3423,navigation,49.71049,touchpadRotateStage,alwaysOpen,free,touchpads,1
3423,triggerInteraction,50.34454,RotationHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,51.7321,RotationHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,53.86915,RotationHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,56.02807,RotationHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,58.35081,RotationHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,61.61119,RotationHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,63.31821,RotationHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,64.99637,triggerNoTarget,alwaysOpen,free,touchpads,1
3423,triggerInteraction,66.04089,triggerOnObject,alwaysOpen,free,touchpads,1
3423,triggerInteraction,68.31638,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
3423,navigation,68.85161,touchpadScaleStage,alwaysOpen,free,touchpads,1
3423,navigation,69.79129,touchpadRotateStage,alwaysOpen,free,touchpads,1
3423,navigation,70.16644,touchpadRotateStage,alwaysOpen,free,touchpads,1
3423,triggerInteraction,70.79402,stage,alwaysOpen,free,touchpads,1
3423,triggerInteraction,71.88198,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,73.6575,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,74.91983,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
3423,navigation,75.93345,touchpadRotateStage,alwaysOpen,free,touchpads,1
3423,navigation,76.48122,touchpadRotateStage,alwaysOpen,free,touchpads,1
3423,triggerInteraction,78.7701,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,82.26183,triggerNoTarget,alwaysOpen,free,touchpads,1
3423,triggerInteraction,82.87961,RotationHandle,alwaysOpen,free,touchpads,1
3423,triggerInteraction,91.93749,RotationHandle,alwaysOpen,free,touchpads,1
