UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
4326,triggerInteraction,14.00771,triggerOnObject,alwaysOpen,free,touchpads,1
4326,triggerInteraction,14.88303,RotationHandle,alwaysOpen,free,touchpads,1
4326,triggerInteraction,19.73981,triggerOnObject,alwaysOpen,free,touchpads,1
4326,triggerInteraction,20.52423,stage,alwaysOpen,free,touchpads,1
4326,triggerInteraction,21.42982,RotationHandle,alwaysOpen,free,touchpads,1
4326,triggerInteraction,24.34949,RotationHandle,alwaysOpen,free,touchpads,1
4326,navigation,32.33163,touchpadRotateStage,alwaysOpen,free,touchpads,1
4326,navigation,32.88451,touchpadRotateStage,alwaysOpen,free,touchpads,1
4326,navigation,33.57818,touchpadRotateStage,alwaysOpen,free,touchpads,1
4326,navigation,34.41569,touchpadRotateStage,alwaysOpen,free,touchpads,1
4326,triggerInteraction,35.91569,RotationHandle,alwaysOpen,free,touchpads,1
4326,triggerInteraction,45.66282,RotationHandle,alwaysOpen,free,touchpads,1
4326,triggerInteraction,80.94444,stage,alwaysOpen,free,touchpads,1
4326,navigation,81.41816,touchpadMoveObject,alwaysOpen,free,touchpads,1
4326,triggerInteraction,85.25348,stage,alwaysOpen,free,touchpads,1
4326,triggerInteraction,87.03975,RotationHandle,alwaysOpen,free,touchpads,1
