UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
3634547,triggerInteraction,9.10079,triggerOnObject,alwaysOpen,free,touchpads,1
3634547,triggerInteraction,10.00908,RotationHandle,alwaysOpen,free,touchpads,1
3634547,triggerInteraction,17.75579,triggerOnObject,alwaysOpen,free,touchpads,1
3634547,navigation,18.04206,touchpadMoveObject,alwaysOpen,free,touchpads,1
3634547,triggerInteraction,18.6604,stage,alwaysOpen,free,touchpads,1
3634547,triggerInteraction,19.45566,RotationHandle,alwaysOpen,free,touchpads,1
3634547,triggerInteraction,29.84304,RotationHandle,alwaysOpen,free,touchpads,1
3634547,navigation,43.59343,touchpadRotateStage,alwaysOpen,free,touchpads,1
3634547,triggerInteraction,44.72103,RotationHandle,alwaysOpen,free,touchpads,1
3634547,triggerInteraction,69.54362,triggerOnObject,alwaysOpen,free,touchpads,1
3634547,triggerInteraction,70.51855,stage,alwaysOpen,free,touchpads,1
3634547,triggerInteraction,71.28785,RotationHandle,alwaysOpen,free,touchpads,1
