UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
7979,triggerInteraction,6.032746,triggerOnObject,SettingsButton,free,touchpads,1
7979,triggerInteraction,7.754988,triggerOnObject,SettingsButton,free,touchpads,1
7979,touchpad,16.37461,touchpadRotateStage,SettingsButton,free,touchpads,1
7979,triggerInteraction,17.37109,RotationHandle,SettingsButton,free,touchpads,1
7979,triggerInteraction,20.1678,triggerOnObject,SettingsButton,free,touchpads,1
7979,triggerInteraction,21.07008,stage,SettingsButton,free,touchpads,1
7979,triggerInteraction,22.03123,stage,SettingsButton,free,touchpads,1
7979,triggerInteraction,23.22559,triggerOnObject,SettingsButton,free,touchpads,1
7979,triggerInteraction,25.40826,RotationHandle,SettingsButton,free,touchpads,1
7979,touchpad,26.38978,touchpadRotateStage,SettingsButton,free,touchpads,1
7979,touchpad,26.74243,touchpadRotateStage,SettingsButton,free,touchpads,1
7979,triggerInteraction,27.36121,RotationHandle,SettingsButton,free,touchpads,1
7979,triggerInteraction,32.62479,RotationHandle,SettingsButton,free,touchpads,1
7979,triggerInteraction,34.66857,RotationHandle,SettingsButton,free,touchpads,1
7979,touchpad,36.72554,touchpadRotateStage,SettingsButton,free,touchpads,1
7979,touchpad,37.17903,touchpadRotateStage,SettingsButton,free,touchpads,1
7979,touchpad,37.47827,touchpadRotateStage,SettingsButton,free,touchpads,1
7979,triggerInteraction,38.35239,stage,SettingsButton,free,touchpads,1
7979,triggerInteraction,39.73864,RotationHandle,SettingsButton,free,touchpads,1
7979,triggerInteraction,48.66206,RotationHandle,SettingsButton,free,touchpads,1
7979,triggerInteraction,50.34068,RotationHandle,SettingsButton,free,touchpads,1
7979,triggerInteraction,53.30035,stage,SettingsButton,free,touchpads,1
7979,triggerInteraction,54.56055,RotationHandle,SettingsButton,free,touchpads,1
7979,triggerInteraction,56.75005,stage,SettingsButton,free,touchpads,1
7979,triggerInteraction,58.75697,triggerOnObject,SettingsButton,free,touchpads,1
7979,triggerInteraction,60.27626,nonUniformScaleHandle,SettingsButton,free,touchpads,1
7979,triggerInteraction,62.49036,triggerOnObject,SettingsButton,free,touchpads,1
7979,touchpad,62.88779,touchpadMoveObject,SettingsButton,free,touchpads,1
7979,triggerInteraction,64.97563,nonUniformScaleHandle,SettingsButton,free,touchpads,1
7979,triggerInteraction,70.86002,triggerOnObject,SettingsButton,free,touchpads,1
7979,touchpad,73.61539,touchpadRotateStage,SettingsButton,free,touchpads,1
7979,touchpad,74.31242,touchpadRotateStage,SettingsButton,free,touchpads,1
7979,touchpad,74.76606,touchpadRotateStage,SettingsButton,free,touchpads,1
7979,triggerInteraction,78.33216,triggerOnObject,SettingsButton,free,touchpads,1
7979,touchpad,78.77464,touchpadMoveObject,SettingsButton,free,touchpads,1
7979,touchpad,79.22426,touchpadMoveObject,SettingsButton,free,touchpads,1
7979,triggerInteraction,80.13655,triggerOnObject,SettingsButton,free,touchpads,1
7979,touchpad,80.45786,touchpadMoveObject,SettingsButton,free,touchpads,1
