UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
32623,triggerInteraction,12.06487,triggerOnObject,alwaysOpen,free,touchpads,1
32623,navigation,32.81371,touchpadRotateStage,alwaysOpen,free,touchpads,1
32623,navigation,34.51359,touchpadRotateStage,alwaysOpen,free,touchpads,1
32623,navigation,35.00975,touchpadRotateStage,alwaysOpen,free,touchpads,1
32623,triggerInteraction,35.47083,stage,alwaysOpen,free,touchpads,1
32623,navigation,35.80078,touchpadMoveObject,alwaysOpen,free,touchpads,1
32623,navigation,36.23886,touchpadMoveObject,alwaysOpen,free,touchpads,1
32623,triggerInteraction,38.90298,stage,alwaysOpen,free,touchpads,1
32623,navigation,39.33238,touchpadMoveObject,alwaysOpen,free,touchpads,1
32623,navigation,41.62395,touchpadScaleStage,alwaysOpen,free,touchpads,1
32623,navigation,42.47046,touchpadScaleStage,alwaysOpen,free,touchpads,1
32623,navigation,42.83261,touchpadRotateStage,alwaysOpen,free,touchpads,1
32623,navigation,43.28349,touchpadRotateStage,alwaysOpen,free,touchpads,1
