UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
88898,triggerInteraction,7.688801,triggerOnObject,alwaysOpen,free,touchpads,1
88898,triggerInteraction,8.334507,triggerNoTarget,alwaysOpen,free,touchpads,1
88898,triggerInteraction,9.035088,RotationHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,11.3702,RotationHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,22.96558,stage,alwaysOpen,free,touchpads,1
88898,triggerInteraction,24.4804,RotationHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,50.02053,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,52.03782,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,53.90354,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,55.07745,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,56.12875,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,57.20626,RotationHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,76.6216,RotationHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,81.71281,RotationHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,84.28715,triggerOnObject,alwaysOpen,free,touchpads,1
88898,triggerInteraction,85.7474,RotationHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,89.87754,RotationHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,109.7565,RotationHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,113.2596,triggerOnObject,alwaysOpen,free,touchpads,1
88898,triggerInteraction,120.817,stage,alwaysOpen,free,touchpads,1
88898,triggerInteraction,125.6926,triggerOnObject,alwaysOpen,free,touchpads,1
88898,navigation,126.1211,touchpadMoveObject,alwaysOpen,free,touchpads,1
88898,triggerInteraction,127.3112,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,129.1004,triggerNoTarget,alwaysOpen,free,touchpads,1
88898,triggerInteraction,131.3597,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
88898,navigation,133.8733,touchpadRotateStage,alwaysOpen,free,touchpads,1
88898,navigation,134.6801,touchpadRotateStage,alwaysOpen,free,touchpads,1
88898,navigation,135.6958,touchpadRotateStage,alwaysOpen,free,touchpads,1
88898,navigation,136.2236,touchpadRotateStage,alwaysOpen,free,touchpads,1
88898,triggerInteraction,136.9801,RotationHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,139.0366,RotationHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,142.496,RotationHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,145.3797,RotationHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,149.0157,RotationHandle,alwaysOpen,free,touchpads,1
88898,triggerInteraction,151.0116,RotationHandle,alwaysOpen,free,touchpads,1
88898,navigation,152.7514,touchpadRotateStage,alwaysOpen,free,touchpads,1
88898,triggerInteraction,154.5469,triggerOnObject,alwaysOpen,free,touchpads,1
88898,navigation,155.0864,touchpadMoveObject,alwaysOpen,free,touchpads,1
88898,triggerInteraction,160.1265,triggerOnObject,alwaysOpen,free,touchpads,1
88898,navigation,164.78,touchpadRotateStage,alwaysOpen,free,touchpads,1
88898,navigation,165.542,touchpadRotateStage,alwaysOpen,free,touchpads,1
88898,navigation,166.0725,touchpadRotateStage,alwaysOpen,free,touchpads,1
88898,triggerInteraction,176.0121,triggerOnObject,alwaysOpen,free,touchpads,1
88898,triggerInteraction,191.8698,triggerOnObject,alwaysOpen,free,touchpads,1
88898,triggerInteraction,197.7073,triggerOnObject,alwaysOpen,free,touchpads,1
88898,triggerInteraction,199.6036,triggerOnObject,alwaysOpen,free,touchpads,1
88898,triggerInteraction,200.742,RotationHandle,alwaysOpen,free,touchpads,1
88898,navigation,204.6389,touchpadRotateStage,alwaysOpen,free,touchpads,1
88898,navigation,205.1778,touchpadRotateStage,alwaysOpen,free,touchpads,1
