UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
3475,triggerInteraction,7.134689,triggerOnObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,8.261332,triggerNoTarget,alwaysOpen,free,touchpads,1
3475,triggerInteraction,9.234327,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
3475,triggerInteraction,10.51474,triggerOnObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,12.30458,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,12.54782,touchpadMoveObject,alwaysOpen,free,touchpads,1
3475,navigation,13.92256,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,navigation,15.13788,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,triggerInteraction,15.702,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,15.94468,touchpadMoveObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,17.40667,RotationHandle,alwaysOpen,free,touchpads,1
3475,triggerInteraction,20.17427,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,25.43236,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,navigation,27.03566,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,triggerInteraction,28.17241,triggerOnObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,30.93111,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,33.82463,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,triggerInteraction,34.44044,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,35.3424,touchpadMoveObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,38.8977,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,39.75734,touchpadRotateObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,40.26654,stage,alwaysOpen,free,touchpads,1
3475,triggerInteraction,43.40388,stage,alwaysOpen,free,touchpads,1
3475,triggerInteraction,44.10061,triggerOnObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,45.74241,triggerOnObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,48.68245,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,49.61151,touchpadMoveObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,51.13739,RotationHandle,alwaysOpen,free,touchpads,1
3475,triggerInteraction,54.60086,RotationHandle,alwaysOpen,free,touchpads,1
3475,triggerInteraction,57.86132,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,58.35537,touchpadMoveObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,59.97667,triggerOnObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,61.40233,triggerOnObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,65.35118,stage,alwaysOpen,free,touchpads,1
3475,navigation,66.13722,touchpadMoveObject,alwaysOpen,free,touchpads,1
3475,navigation,66.75649,touchpadMoveObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,67.58363,triggerOnObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,70.80982,triggerOnObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,76.79697,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
3475,triggerInteraction,81.26068,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,83.74188,touchpadMoveObject,alwaysOpen,free,touchpads,1
3475,navigation,88.70853,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,triggerInteraction,89.50307,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
3475,navigation,93.64917,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,navigation,94.11193,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,navigation,94.44431,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,triggerInteraction,95.0297,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,95.53297,touchpadMoveObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,97.1225,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,99.30704,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,navigation,100.1482,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,triggerInteraction,100.9321,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
3475,triggerInteraction,102.4829,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,104.486,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,triggerInteraction,105.3746,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
3475,triggerInteraction,106.8891,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,110.0846,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,navigation,110.4006,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,triggerInteraction,111.3596,RotationHandle,alwaysOpen,free,touchpads,1
3475,triggerInteraction,114.7428,triggerOnObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,115.9758,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,116.7702,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,navigation,117.1458,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,triggerInteraction,117.6637,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,118.5246,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,navigation,119.1218,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,triggerInteraction,119.9064,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,120.2272,touchpadMoveObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,122.3353,triggerOnObject,alwaysOpen,free,touchpads,1
3475,navigation,124.086,touchpadRotateStage,alwaysOpen,free,touchpads,1
3475,triggerInteraction,124.7267,stage,alwaysOpen,free,touchpads,1
3475,navigation,124.9313,touchpadMoveObject,alwaysOpen,free,touchpads,1
3475,navigation,125.4614,touchpadMoveObject,alwaysOpen,free,touchpads,1
3475,triggerInteraction,126.0915,triggerOnObject,alwaysOpen,free,touchpads,1
