UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
4367347,triggerInteraction,7.448249,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,8.303943,triggerNoTarget,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,9.14446,RotationHandle,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,16.96692,stage,alwaysOpen,free,touchpads,1
4367347,navigation,17.67317,touchpadMoveObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,18.42445,RotationHandle,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,221.8585,stage,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,222.3447,stage,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,223.1179,triggerNoTarget,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,223.8897,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,225.3006,stage,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,226.1962,triggerNoTarget,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,226.9819,stage,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,235.1612,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,250.2042,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,279.0384,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,315.6643,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,navigation,324.3612,touchpadScaleStage,alwaysOpen,free,touchpads,1
4367347,navigation,325.3112,touchpadScaleStage,alwaysOpen,free,touchpads,1
4367347,navigation,325.6211,touchpadScaleStage,alwaysOpen,free,touchpads,1
4367347,navigation,326.0193,touchpadScaleStage,alwaysOpen,free,touchpads,1
4367347,navigation,326.3833,touchpadScaleStage,alwaysOpen,free,touchpads,1
4367347,navigation,326.9472,touchpadScaleStage,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,331.312,RotationHandle,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,337.0954,RotationHandle,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,345.0233,RotationHandle,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,355.9511,RotationHandle,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,371.7746,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,374.2194,RotationHandle,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,377.6696,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,380.558,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,385.0668,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,390.2438,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,396.2236,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,402.9179,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,420.022,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,424.0217,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,425.4722,triggerOnObject,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,428.9136,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,431.8065,RotationHandle,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,437.2268,RotationHandle,alwaysOpen,free,touchpads,1
4367347,triggerInteraction,444.3505,RotationHandle,alwaysOpen,free,touchpads,1
