UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
523,triggerInteraction,7.106483,triggerOnObject,alwaysOpen,free,touchpads,1
523,navigation,7.571971,touchpadMoveObject,alwaysOpen,free,touchpads,1
523,triggerInteraction,8.806784,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
523,triggerInteraction,10.70349,triggerNoTarget,alwaysOpen,free,touchpads,1
523,navigation,11.66425,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,12.26008,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
523,navigation,13.81988,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,14.82358,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
523,navigation,15.13448,touchpadScaleStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,16.09822,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
523,navigation,17.05836,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,17.97777,RotationHandle,alwaysOpen,free,touchpads,1
523,triggerInteraction,20.02483,stage,alwaysOpen,free,touchpads,1
523,navigation,20.27017,touchpadMoveObject,alwaysOpen,free,touchpads,1
523,navigation,20.62876,touchpadMoveObject,alwaysOpen,free,touchpads,1
523,triggerInteraction,21.54904,triggerOnObject,alwaysOpen,free,touchpads,1
523,navigation,21.83566,touchpadMoveObject,alwaysOpen,free,touchpads,1
523,triggerInteraction,22.98588,triggerOnObject,alwaysOpen,free,touchpads,1
523,navigation,24.49327,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,24.89035,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,25.17782,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,25.78584,triggerOnObject,alwaysOpen,free,touchpads,1
523,triggerInteraction,27.00349,RotationHandle,alwaysOpen,free,touchpads,1
523,triggerInteraction,29.73547,triggerOnObject,alwaysOpen,free,touchpads,1
523,navigation,30.11128,touchpadMoveObject,alwaysOpen,free,touchpads,1
523,navigation,33.03093,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,33.42898,stage,alwaysOpen,free,touchpads,1
523,triggerInteraction,34.11208,triggerOnObject,alwaysOpen,free,touchpads,1
523,triggerInteraction,34.74051,stage,alwaysOpen,free,touchpads,1
523,navigation,35.8795,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,36.87598,triggerOnObject,alwaysOpen,free,touchpads,1
523,navigation,37.26387,touchpadMoveObject,alwaysOpen,free,touchpads,1
523,navigation,37.8696,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,38.26313,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,38.97713,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
523,navigation,40.1375,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,40.90083,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
523,triggerInteraction,43.34231,triggerOnObject,alwaysOpen,free,touchpads,1
523,triggerInteraction,44.6913,stage,alwaysOpen,free,touchpads,1
523,triggerInteraction,45.16463,triggerOnObject,alwaysOpen,free,touchpads,1
523,triggerInteraction,47.02417,stage,alwaysOpen,free,touchpads,1
523,triggerInteraction,48.54953,triggerOnObject,alwaysOpen,free,touchpads,1
523,navigation,49.70679,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,50.1402,stage,alwaysOpen,free,touchpads,1
523,navigation,50.47864,touchpadMoveObject,alwaysOpen,free,touchpads,1
523,triggerInteraction,51.20939,stage,alwaysOpen,free,touchpads,1
523,navigation,52.25886,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,52.86737,triggerOnObject,alwaysOpen,free,touchpads,1
523,triggerInteraction,53.91631,triggerOnObject,alwaysOpen,free,touchpads,1
523,triggerInteraction,56.63882,triggerOnObject,alwaysOpen,free,touchpads,1
523,triggerInteraction,58.57067,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
523,triggerInteraction,59.797,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
523,navigation,60.75483,touchpadScaleStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,62.20436,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
523,navigation,64.60631,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,65.2439,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
523,navigation,66.50453,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,67.39336,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
523,triggerInteraction,70.55977,triggerOnObject,alwaysOpen,free,touchpads,1
523,navigation,71.61736,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,71.92223,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,72.66438,triggerOnObject,alwaysOpen,free,touchpads,1
523,triggerInteraction,75.59869,triggerOnObject,alwaysOpen,free,touchpads,1
523,navigation,76.98634,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,77.41389,stage,alwaysOpen,free,touchpads,1
523,triggerInteraction,78.65247,triggerOnObject,alwaysOpen,free,touchpads,1
523,navigation,79.91116,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,80.64132,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,81.44511,triggerOnObject,alwaysOpen,free,touchpads,1
523,navigation,81.9754,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,82.41795,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,82.83787,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,83.13513,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,83.4118,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,83.79952,stage,alwaysOpen,free,touchpads,1
523,navigation,84.03137,touchpadMoveObject,alwaysOpen,free,touchpads,1
523,navigation,84.40738,touchpadMoveObject,alwaysOpen,free,touchpads,1
523,navigation,84.72791,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,84.98992,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,85.25112,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,85.49211,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,85.75607,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,86.04298,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,86.9036,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
523,navigation,88.25487,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,88.56375,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,88.85212,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,89.3816,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
523,triggerInteraction,91.05479,triggerOnObject,alwaysOpen,free,touchpads,1
523,navigation,93.05296,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,94.42766,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,94.72059,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,95.1155,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,97.30411,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,99.83047,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,triggerInteraction,100.2509,stage,alwaysOpen,free,touchpads,1
523,triggerInteraction,102.226,stage,alwaysOpen,free,touchpads,1
523,triggerInteraction,107.4442,stage,alwaysOpen,free,touchpads,1
523,navigation,107.8429,touchpadMoveObject,alwaysOpen,free,touchpads,1
523,navigation,108.1739,touchpadMoveObject,alwaysOpen,free,touchpads,1
523,triggerInteraction,109.353,triggerOnObject,alwaysOpen,free,touchpads,1
523,navigation,112.1917,touchpadRotateStage,alwaysOpen,free,touchpads,1
523,navigation,112.5233,touchpadRotateStage,alwaysOpen,free,touchpads,1
