UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
42543,triggerInteraction,8.853344,triggerOnObject,alwaysOpen,free,touchpads,1
42543,triggerInteraction,9.690465,triggerNoTarget,alwaysOpen,free,touchpads,1
42543,triggerInteraction,10.19947,RotationHandle,alwaysOpen,free,touchpads,1
42543,triggerInteraction,15.23187,triggerOnObject,alwaysOpen,free,touchpads,1
42543,triggerInteraction,16.13696,stage,alwaysOpen,free,touchpads,1
42543,triggerInteraction,17.98058,RotationHandle,alwaysOpen,free,touchpads,1
42543,navigation,23.52804,touchpadRotateStage,alwaysOpen,free,touchpads,1
42543,navigation,23.94841,touchpadRotateStage,alwaysOpen,free,touchpads,1
42543,triggerInteraction,24.64307,RotationHandle,alwaysOpen,free,touchpads,1
42543,navigation,27.25127,touchpadRotateStage,alwaysOpen,free,touchpads,1
42543,triggerInteraction,28.02829,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
42543,triggerInteraction,29.94059,triggerOnObject,alwaysOpen,free,touchpads,1
42543,navigation,30.45971,touchpadMoveObject,alwaysOpen,free,touchpads,1
42543,triggerInteraction,38.74395,triggerOnObject,alwaysOpen,free,touchpads,1
42543,navigation,56.56757,touchpadRotateStage,alwaysOpen,free,touchpads,1
42543,triggerInteraction,58.82183,stage,alwaysOpen,free,touchpads,1
42543,navigation,59.4083,touchpadMoveObject,alwaysOpen,free,touchpads,1
42543,triggerInteraction,60.9437,triggerNoTarget,alwaysOpen,free,touchpads,1
42543,triggerInteraction,61.48525,triggerOnObject,alwaysOpen,free,touchpads,1
42543,triggerInteraction,64.92844,stage,alwaysOpen,free,touchpads,1
42543,navigation,65.1612,touchpadMoveObject,alwaysOpen,free,touchpads,1
42543,triggerInteraction,66.70639,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
42543,triggerInteraction,69.48562,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
42543,triggerInteraction,71.01842,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
42543,navigation,71.87106,touchpadRotateStage,alwaysOpen,free,touchpads,1
42543,navigation,72.24691,touchpadRotateStage,alwaysOpen,free,touchpads,1
42543,triggerInteraction,73.16315,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
42543,triggerInteraction,74.70458,RotationHandle,alwaysOpen,free,touchpads,1
42543,triggerInteraction,83.65276,RotationHandle,alwaysOpen,free,touchpads,1
42543,triggerInteraction,93.58996,RotationHandle,alwaysOpen,free,touchpads,1
42543,triggerInteraction,96.96437,triggerOnObject,alwaysOpen,free,touchpads,1
