UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
436,triggerInteraction,9.280666,triggerOnObject,alwaysOpen,free,touchpads,1
436,triggerInteraction,10.32922,RotationHandle,alwaysOpen,free,touchpads,1
436,triggerInteraction,12.40263,RotationHandle,alwaysOpen,free,touchpads,1
436,triggerInteraction,13.65067,RotationHandle,alwaysOpen,free,touchpads,1
436,triggerInteraction,16.36329,RotationHandle,alwaysOpen,free,touchpads,1
436,navigation,17.92611,touchpadRotateStage,alwaysOpen,free,touchpads,1
436,navigation,18.3243,touchpadRotateStage,alwaysOpen,free,touchpads,1
436,triggerInteraction,18.73299,RotationHandle,alwaysOpen,free,touchpads,1
436,navigation,21.22752,touchpadRotateStage,alwaysOpen,free,touchpads,1
436,triggerInteraction,22.40997,triggerNoTarget,alwaysOpen,free,touchpads,1
436,triggerInteraction,23.26084,RotationHandle,alwaysOpen,free,touchpads,1
436,navigation,25.10299,touchpadRotateStage,alwaysOpen,free,touchpads,1
436,triggerInteraction,25.59929,triggerOnObject,alwaysOpen,free,touchpads,1
436,triggerInteraction,26.67048,RotationHandle,alwaysOpen,free,touchpads,1
436,triggerInteraction,28.43531,RotationHandle,alwaysOpen,free,touchpads,1
436,triggerInteraction,30.61541,RotationHandle,alwaysOpen,free,touchpads,1
436,triggerInteraction,32.61549,RotationHandle,alwaysOpen,free,touchpads,1
436,navigation,34.97768,touchpadRotateStage,alwaysOpen,free,touchpads,1
436,navigation,35.33323,touchpadRotateStage,alwaysOpen,free,touchpads,1
436,navigation,35.68879,touchpadRotateStage,alwaysOpen,free,touchpads,1
436,triggerInteraction,37.08632,RotationHandle,alwaysOpen,free,touchpads,1
436,triggerInteraction,38.60309,RotationHandle,alwaysOpen,free,touchpads,1
436,triggerInteraction,42.05282,triggerNoTarget,alwaysOpen,free,touchpads,1
436,triggerInteraction,42.94121,triggerNoTarget,alwaysOpen,free,touchpads,1
436,triggerInteraction,43.61109,RotationHandle,alwaysOpen,free,touchpads,1
436,triggerInteraction,45.41104,triggerNoTarget,alwaysOpen,free,touchpads,1
436,triggerInteraction,46.32828,RotationHandle,alwaysOpen,free,touchpads,1
436,triggerInteraction,49.09344,RotationHandle,alwaysOpen,free,touchpads,1
436,triggerInteraction,51.46284,RotationHandle,alwaysOpen,free,touchpads,1
436,triggerInteraction,57.54125,RotationHandle,alwaysOpen,free,touchpads,1
436,triggerInteraction,58.80502,RotationHandle,alwaysOpen,free,touchpads,1
