UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
66547,triggerInteraction,7.795332,triggerOnObject,alwaysOpen,free,touchpads,1
66547,triggerInteraction,8.454489,RotationHandle,alwaysOpen,free,touchpads,1
66547,triggerInteraction,13.27951,RotationHandle,alwaysOpen,free,touchpads,1
66547,triggerInteraction,18.46506,RotationHandle,alwaysOpen,free,touchpads,1
66547,triggerInteraction,22.7353,triggerOnObject,alwaysOpen,free,touchpads,1
66547,navigation,23.00095,touchpadMoveObject,alwaysOpen,free,touchpads,1
66547,triggerInteraction,23.60742,stage,alwaysOpen,free,touchpads,1
66547,triggerInteraction,24.65782,RotationHandle,alwaysOpen,free,touchpads,1
66547,triggerInteraction,29.2475,RotationHandle,alwaysOpen,free,touchpads,1
66547,triggerInteraction,30.37698,RotationHandle,alwaysOpen,free,touchpads,1
66547,triggerInteraction,32.70185,RotationHandle,alwaysOpen,free,touchpads,1
66547,triggerInteraction,36.27765,RotationHandle,alwaysOpen,free,touchpads,1
66547,triggerInteraction,40.41798,RotationHandle,alwaysOpen,free,touchpads,1
66547,navigation,57.18594,touchpadRotateStage,alwaysOpen,free,touchpads,1
66547,triggerInteraction,58.31187,RotationHandle,alwaysOpen,free,touchpads,1
66547,navigation,61.00928,touchpadRotateStage,alwaysOpen,free,touchpads,1
66547,triggerInteraction,61.47279,stage,alwaysOpen,free,touchpads,1
66547,triggerInteraction,62.57732,RotationHandle,alwaysOpen,free,touchpads,1
66547,triggerInteraction,65.91178,triggerOnObject,alwaysOpen,free,touchpads,1
66547,navigation,66.187,touchpadMoveObject,alwaysOpen,free,touchpads,1
66547,triggerInteraction,66.9941,stage,alwaysOpen,free,touchpads,1
66547,navigation,67.69113,touchpadMoveObject,alwaysOpen,free,touchpads,1
66547,triggerInteraction,68.5545,RotationHandle,alwaysOpen,free,touchpads,1
66547,triggerInteraction,73.04517,triggerOnObject,alwaysOpen,free,touchpads,1
66547,triggerInteraction,74.67194,RotationHandle,alwaysOpen,free,touchpads,1
66547,navigation,78.9183,touchpadRotateStage,alwaysOpen,free,touchpads,1
66547,triggerInteraction,79.75921,RotationHandle,alwaysOpen,free,touchpads,1
66547,triggerInteraction,83.07695,triggerOnObject,alwaysOpen,free,touchpads,1
66547,navigation,83.44132,touchpadMoveObject,alwaysOpen,free,touchpads,1
66547,triggerInteraction,84.45595,stage,alwaysOpen,free,touchpads,1
66547,navigation,84.85319,touchpadMoveObject,alwaysOpen,free,touchpads,1
66547,triggerInteraction,85.58224,stage,alwaysOpen,free,touchpads,1
66547,navigation,85.92883,touchpadMoveObject,alwaysOpen,free,touchpads,1
66547,triggerInteraction,86.92178,RotationHandle,alwaysOpen,free,touchpads,1
66547,navigation,95.43563,touchpadRotateStage,alwaysOpen,free,touchpads,1
66547,triggerInteraction,97.6248,triggerOnObject,alwaysOpen,free,touchpads,1
66547,navigation,103.0771,touchpadScaleStage,alwaysOpen,free,touchpads,1
66547,triggerInteraction,104.0501,stage,alwaysOpen,free,touchpads,1
66547,navigation,104.4369,touchpadMoveObject,alwaysOpen,free,touchpads,1
66547,triggerInteraction,105.8731,stage,alwaysOpen,free,touchpads,1
66547,navigation,106.216,touchpadMoveObject,alwaysOpen,free,touchpads,1
66547,triggerInteraction,107.0331,stage,alwaysOpen,free,touchpads,1
66547,triggerInteraction,107.7178,stage,alwaysOpen,free,touchpads,1
66547,navigation,108.1612,touchpadMoveObject,alwaysOpen,free,touchpads,1
66547,triggerInteraction,109.011,triggerOnObject,alwaysOpen,free,touchpads,1
