UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
56567,triggerInteraction,6.174332,triggerOnObject,alwaysOpen,free,touchpads,1
56567,triggerInteraction,44.00446,triggerOnObject,alwaysOpen,free,touchpads,1
56567,triggerInteraction,52.04924,triggerOnObject,alwaysOpen,free,touchpads,1
56567,triggerInteraction,54.81886,triggerOnObject,alwaysOpen,free,touchpads,1
56567,triggerInteraction,62.3258,triggerOnObject,alwaysOpen,free,touchpads,1
56567,navigation,62.63732,touchpadMoveObject,alwaysOpen,free,touchpads,1
56567,triggerInteraction,65.78031,triggerOnObject,alwaysOpen,free,touchpads,1
56567,navigation,68.57758,touchpadRotateStage,alwaysOpen,free,touchpads,1
56567,triggerInteraction,69.18884,triggerOnObject,alwaysOpen,free,touchpads,1
56567,navigation,71.43618,touchpadRotateStage,alwaysOpen,free,touchpads,1
56567,triggerInteraction,72.01277,triggerOnObject,alwaysOpen,free,touchpads,1
56567,triggerInteraction,73.12291,triggerOnObject,alwaysOpen,free,touchpads,1
56567,triggerInteraction,75.13088,stage,alwaysOpen,free,touchpads,1
56567,triggerInteraction,75.83117,triggerOnObject,alwaysOpen,free,touchpads,1
56567,triggerInteraction,78.56976,triggerOnObject,alwaysOpen,free,touchpads,1
