UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
7855,triggerInteraction,8.18869,triggerOnObject,alwaysOpen,free,touchpads,1
7855,triggerInteraction,9.497873,RotationHandle,alwaysOpen,free,touchpads,1
7855,triggerInteraction,13.69555,RotationHandle,alwaysOpen,free,touchpads,1
7855,navigation,14.993,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,15.25148,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,triggerInteraction,16.46805,RotationHandle,alwaysOpen,free,touchpads,1
7855,triggerInteraction,24.90353,RotationHandle,alwaysOpen,free,touchpads,1
7855,navigation,26.50428,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,triggerInteraction,27.96323,RotationHandle,alwaysOpen,free,touchpads,1
7855,navigation,29.4811,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,31.87308,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,32.18298,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,32.5021,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,triggerInteraction,33.29781,RotationHandle,alwaysOpen,free,touchpads,1
7855,navigation,35.96779,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,36.3326,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,36.58657,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,36.88332,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,triggerInteraction,37.57946,RotationHandle,alwaysOpen,free,touchpads,1
7855,navigation,38.82916,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,triggerInteraction,39.52106,stage,alwaysOpen,free,touchpads,1
7855,navigation,39.94193,touchpadMoveObject,alwaysOpen,free,touchpads,1
7855,navigation,40.37236,touchpadMoveObject,alwaysOpen,free,touchpads,1
7855,navigation,41.52293,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,41.78741,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,42.09634,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,triggerInteraction,42.64743,RotationHandle,alwaysOpen,free,touchpads,1
7855,navigation,48.05242,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,48.38302,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,49.13276,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,triggerInteraction,49.75867,RotationHandle,alwaysOpen,free,touchpads,1
7855,navigation,57.96776,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,58.2552,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,58.57647,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,58.85203,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,59.13873,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,triggerInteraction,59.96547,RotationHandle,alwaysOpen,free,touchpads,1
7855,triggerInteraction,62.08923,triggerOnObject,alwaysOpen,free,touchpads,1
7855,navigation,62.57421,touchpadMoveObject,alwaysOpen,free,touchpads,1
7855,triggerInteraction,63.81439,RotationHandle,alwaysOpen,free,touchpads,1
7855,navigation,64.6318,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,64.99532,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,triggerInteraction,65.66712,triggerOnObject,alwaysOpen,free,touchpads,1
7855,navigation,66.04352,touchpadMoveObject,alwaysOpen,free,touchpads,1
7855,navigation,66.41711,touchpadMoveObject,alwaysOpen,free,touchpads,1
7855,triggerInteraction,67.35222,RotationHandle,alwaysOpen,free,touchpads,1
7855,triggerInteraction,72.78795,triggerNoTarget,alwaysOpen,free,touchpads,1
7855,triggerInteraction,73.91508,RotationHandle,alwaysOpen,free,touchpads,1
7855,triggerInteraction,76.09642,RotationHandle,alwaysOpen,free,touchpads,1
7855,triggerInteraction,78.42464,RotationHandle,alwaysOpen,free,touchpads,1
7855,navigation,80.32094,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,navigation,80.64108,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,triggerInteraction,81.47026,RotationHandle,alwaysOpen,free,touchpads,1
7855,triggerInteraction,83.65312,RotationHandle,alwaysOpen,free,touchpads,1
7855,navigation,84.63408,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,triggerInteraction,85.48327,triggerOnObject,alwaysOpen,free,touchpads,1
7855,navigation,85.81486,touchpadMoveObject,alwaysOpen,free,touchpads,1
7855,navigation,86.1792,touchpadMoveObject,alwaysOpen,free,touchpads,1
7855,triggerInteraction,87.49881,RotationHandle,alwaysOpen,free,touchpads,1
7855,triggerInteraction,90.73576,RotationHandle,alwaysOpen,free,touchpads,1
7855,navigation,92.74512,touchpadRotateStage,alwaysOpen,free,touchpads,1
7855,triggerInteraction,93.92692,stage,alwaysOpen,free,touchpads,1
7855,triggerInteraction,95.92606,triggerOnObject,alwaysOpen,free,touchpads,1
7855,triggerInteraction,97.26246,triggerOnObject,alwaysOpen,free,touchpads,1
7855,triggerInteraction,100.2118,triggerOnObject,alwaysOpen,free,touchpads,1
7855,triggerInteraction,101.4465,RotationHandle,alwaysOpen,free,touchpads,1
7855,triggerInteraction,104.5657,RotationHandle,alwaysOpen,free,touchpads,1
7855,triggerInteraction,105.62,RotationHandle,alwaysOpen,free,touchpads,1
