UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
23423,triggerInteraction,9.489478,triggerOnObject,alwaysOpen,free,touchpads,1
23423,triggerInteraction,10.29268,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,15.29521,RotationHandle,alwaysOpen,free,touchpads,1
23423,navigation,20.87408,touchpadRotateStage,alwaysOpen,free,touchpads,1
23423,triggerInteraction,22.69309,triggerOnObject,alwaysOpen,free,touchpads,1
23423,triggerInteraction,24.70579,RotationHandle,alwaysOpen,free,touchpads,1
23423,navigation,37.80033,touchpadRotateStage,alwaysOpen,free,touchpads,1
23423,navigation,38.1965,touchpadRotateStage,alwaysOpen,free,touchpads,1
23423,navigation,38.35226,touchpadRotateStage,alwaysOpen,free,touchpads,1
23423,navigation,38.80267,touchpadRotateStage,alwaysOpen,free,touchpads,1
23423,triggerInteraction,39.69404,triggerOnObject,alwaysOpen,free,touchpads,1
23423,navigation,40.06913,touchpadMoveObject,alwaysOpen,free,touchpads,1
23423,triggerInteraction,41.65711,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,45.95921,stage,alwaysOpen,free,touchpads,1
23423,triggerInteraction,47.06111,stage,alwaysOpen,free,touchpads,1
23423,triggerInteraction,48.08606,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,51.73505,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,55.79692,RotationHandle,alwaysOpen,free,touchpads,1
23423,navigation,61.43114,touchpadRotateStage,alwaysOpen,free,touchpads,1
23423,navigation,61.81625,touchpadRotateStage,alwaysOpen,free,touchpads,1
23423,navigation,62.85429,touchpadRotateStage,alwaysOpen,free,touchpads,1
23423,triggerInteraction,63.73624,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,66.14766,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,68.39452,triggerOnObject,alwaysOpen,free,touchpads,1
23423,navigation,68.72511,touchpadMoveObject,alwaysOpen,free,touchpads,1
23423,navigation,69.08794,touchpadMoveObject,alwaysOpen,free,touchpads,1
23423,triggerInteraction,70.07178,triggerOnObject,alwaysOpen,free,touchpads,1
23423,navigation,70.55601,touchpadMoveObject,alwaysOpen,free,touchpads,1
23423,triggerInteraction,71.70377,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,75.9539,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,79.77913,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,86.41997,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,90.32817,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,94.915,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,97.99114,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,102.0007,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,104.15,RotationHandle,alwaysOpen,free,touchpads,1
23423,triggerInteraction,107.2022,triggerNoTarget,alwaysOpen,free,touchpads,1
23423,triggerInteraction,108.2569,RotationHandle,alwaysOpen,free,touchpads,1
