UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
2334,triggerInteraction,11.88171,stage,alwaysOpen,free,touchpads,1
2334,triggerInteraction,13.75744,triggerOnObject,alwaysOpen,free,touchpads,1
2334,triggerInteraction,15.60203,triggerOnObject,alwaysOpen,free,touchpads,1
2334,navigation,15.92279,touchpadMoveObject,alwaysOpen,free,touchpads,1
2334,triggerInteraction,17.3994,triggerOnObject,alwaysOpen,free,touchpads,1
2334,triggerInteraction,18.49946,RotationHandle,alwaysOpen,free,touchpads,1
2334,triggerInteraction,21.19058,triggerOnObject,alwaysOpen,free,touchpads,1
2334,navigation,22.87748,touchpadRotateStage,alwaysOpen,free,touchpads,1
2334,triggerInteraction,23.54881,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
2334,triggerInteraction,27.23137,triggerNoTarget,alwaysOpen,free,touchpads,1
2334,triggerInteraction,28.19381,RotationHandle,alwaysOpen,free,touchpads,1
2334,triggerInteraction,33.30064,RotationHandle,alwaysOpen,free,touchpads,1
2334,triggerInteraction,38.13314,triggerOnObject,alwaysOpen,free,touchpads,1
2334,navigation,40.78121,touchpadRotateStage,alwaysOpen,free,touchpads,1
2334,navigation,41.50506,touchpadRotateStage,alwaysOpen,free,touchpads,1
2334,navigation,41.83257,touchpadRotateStage,alwaysOpen,free,touchpads,1
2334,triggerInteraction,42.27325,stage,alwaysOpen,free,touchpads,1
2334,navigation,50.20682,touchpadRotateStage,alwaysOpen,free,touchpads,1
2334,navigation,51.31181,touchpadRotateStage,alwaysOpen,free,touchpads,1
2334,navigation,52.04272,touchpadRotateStage,alwaysOpen,free,touchpads,1
2334,navigation,52.64001,touchpadRotateStage,alwaysOpen,free,touchpads,1
2334,navigation,53.87945,touchpadRotateStage,alwaysOpen,free,touchpads,1
2334,navigation,54.34314,touchpadRotateStage,alwaysOpen,free,touchpads,1
2334,navigation,54.74148,touchpadRotateStage,alwaysOpen,free,touchpads,1
2334,navigation,55.11694,touchpadRotateStage,alwaysOpen,free,touchpads,1
2334,navigation,55.81171,touchpadRotateStage,alwaysOpen,free,touchpads,1
2334,navigation,56.2308,touchpadRotateStage,alwaysOpen,free,touchpads,1
2334,navigation,56.81448,touchpadRotateStage,alwaysOpen,free,touchpads,1
