UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
587,triggerInteraction,8.786664,triggerOnObject,alwaysOpen,free,touchpads,1
587,triggerInteraction,24.56121,triggerOnObject,alwaysOpen,free,touchpads,1
587,triggerInteraction,26.99057,triggerOnObject,alwaysOpen,free,touchpads,1
587,navigation,27.30667,touchpadMoveObject,alwaysOpen,free,touchpads,1
587,triggerInteraction,37.26942,FrustumHandle,alwaysOpen,free,touchpads,1
587,triggerInteraction,38.13049,stage,alwaysOpen,free,touchpads,1
587,triggerInteraction,39.00595,FrustumHandle,alwaysOpen,free,touchpads,1
587,triggerInteraction,40.15586,FrustumHandle,alwaysOpen,free,touchpads,1
587,triggerInteraction,42.49379,triggerOnObject,alwaysOpen,free,touchpads,1
587,triggerInteraction,45.24569,stage,alwaysOpen,free,touchpads,1
587,navigation,45.51868,touchpadMoveObject,alwaysOpen,free,touchpads,1
587,navigation,45.8714,touchpadMoveObject,alwaysOpen,free,touchpads,1
587,triggerInteraction,46.4553,triggerOnObject,alwaysOpen,free,touchpads,1
587,triggerInteraction,47.24229,triggerOnObject,alwaysOpen,free,touchpads,1
587,navigation,48.00843,touchpadScaleStage,alwaysOpen,free,touchpads,1
587,navigation,48.40567,touchpadRotateStage,alwaysOpen,free,touchpads,1
587,navigation,48.73886,touchpadRotateStage,alwaysOpen,free,touchpads,1
587,navigation,48.98629,touchpadRotateStage,alwaysOpen,free,touchpads,1
587,navigation,49.25388,touchpadScaleStage,alwaysOpen,free,touchpads,1
587,navigation,49.62574,touchpadScaleStage,alwaysOpen,free,touchpads,1
587,triggerInteraction,51.56548,triggerOnObject,alwaysOpen,free,touchpads,1
587,triggerInteraction,52.99918,triggerOnObject,alwaysOpen,free,touchpads,1
587,triggerInteraction,53.88479,stage,alwaysOpen,free,touchpads,1
587,navigation,54.20172,touchpadMoveObject,alwaysOpen,free,touchpads,1
587,navigation,55.64363,touchpadScaleStage,alwaysOpen,free,touchpads,1
587,triggerInteraction,57.41632,triggerOnObject,alwaysOpen,free,touchpads,1
587,triggerInteraction,58.51581,stage,alwaysOpen,free,touchpads,1
587,triggerInteraction,61.22237,stage,alwaysOpen,free,touchpads,1
587,triggerInteraction,62.53679,triggerOnObject,alwaysOpen,free,touchpads,1
587,triggerInteraction,67.10367,RotationHandle,alwaysOpen,free,touchpads,1
587,triggerInteraction,69.9178,triggerOnObject,alwaysOpen,free,touchpads,1
587,triggerInteraction,70.53136,RotationHandle,alwaysOpen,free,touchpads,1
587,triggerInteraction,74.37356,triggerOnObject,alwaysOpen,free,touchpads,1
587,triggerInteraction,75.55693,triggerOnObject,alwaysOpen,free,touchpads,1
587,navigation,76.02988,touchpadMoveObject,alwaysOpen,free,touchpads,1
587,triggerInteraction,77.30477,RotationHandle,alwaysOpen,free,touchpads,1
