UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
8569,triggerInteraction,6.639288,triggerOnObject,alwaysOpen,free,touchpads,1
8569,triggerInteraction,7.450218,RotationHandle,alwaysOpen,free,touchpads,1
8569,triggerInteraction,14.09252,RotationHandle,alwaysOpen,free,touchpads,1
8569,triggerInteraction,29.55014,RotationHandle,alwaysOpen,free,touchpads,1
8569,triggerInteraction,31.57627,RotationHandle,alwaysOpen,free,touchpads,1
8569,triggerInteraction,35.41003,triggerOnObject,alwaysOpen,free,touchpads,1
8569,navigation,35.69218,touchpadMoveObject,alwaysOpen,free,touchpads,1
8569,triggerInteraction,36.62041,RotationHandle,alwaysOpen,free,touchpads,1
8569,triggerInteraction,44.9449,RotationHandle,alwaysOpen,free,touchpads,1
8569,triggerInteraction,51.34492,RotationHandle,alwaysOpen,free,touchpads,1
8569,triggerInteraction,58.12726,triggerOnObject,alwaysOpen,free,touchpads,1
8569,navigation,58.45984,touchpadMoveObject,alwaysOpen,free,touchpads,1
8569,triggerInteraction,59.88686,RotationHandle,alwaysOpen,free,touchpads,1
8569,navigation,69.60024,touchpadRotateStage,alwaysOpen,free,touchpads,1
8569,triggerInteraction,70.51892,RotationHandle,alwaysOpen,free,touchpads,1
8569,triggerInteraction,72.11456,triggerOnObject,alwaysOpen,free,touchpads,1
8569,navigation,72.33849,touchpadMoveObject,alwaysOpen,free,touchpads,1
8569,triggerInteraction,72.92458,stage,alwaysOpen,free,touchpads,1
8569,triggerInteraction,73.74271,RotationHandle,alwaysOpen,free,touchpads,1
8569,triggerInteraction,75.66026,RotationHandle,alwaysOpen,free,touchpads,1
8569,triggerInteraction,78.23148,RotationHandle,alwaysOpen,free,touchpads,1
8569,triggerInteraction,81.70676,RotationHandle,alwaysOpen,free,touchpads,1
8569,triggerInteraction,87.2076,triggerOnObject,alwaysOpen,free,touchpads,1
8569,navigation,88.4663,touchpadRotateStage,alwaysOpen,free,touchpads,1
8569,triggerInteraction,89.65933,stage,alwaysOpen,free,touchpads,1
8569,navigation,90.06166,touchpadMoveObject,alwaysOpen,free,touchpads,1
8569,triggerInteraction,93.11108,stage,alwaysOpen,free,touchpads,1
