UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
342,triggerInteraction,11.42769,triggerOnObject,alwaysOpen,free,touchpads,1
342,triggerInteraction,12.17892,triggerNoTarget,alwaysOpen,free,touchpads,1
342,triggerInteraction,13.31584,RotationHandle,alwaysOpen,free,touchpads,1
342,navigation,16.22636,touchpadRotateStage,alwaysOpen,free,touchpads,1
342,navigation,16.77818,touchpadRotateStage,alwaysOpen,free,touchpads,1
342,navigation,17.19678,touchpadRotateStage,alwaysOpen,free,touchpads,1
342,navigation,17.55997,touchpadRotateStage,alwaysOpen,free,touchpads,1
342,navigation,18.04464,touchpadRotateStage,alwaysOpen,free,touchpads,1
342,triggerInteraction,20.59947,triggerOnObject,alwaysOpen,free,touchpads,1
342,navigation,30.18752,touchpadScaleStage,alwaysOpen,free,touchpads,1
342,navigation,31.20054,touchpadRotateStage,alwaysOpen,free,touchpads,1
342,navigation,31.54205,touchpadRotateStage,alwaysOpen,free,touchpads,1
