UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
weyrw,triggerInteraction,11.63668,triggerOnObject,alwaysOpen,free,touchpads,1
weyrw,triggerInteraction,19.08825,triggerOnObject,alwaysOpen,free,touchpads,1
weyrw,triggerInteraction,22.34068,triggerOnObject,alwaysOpen,free,touchpads,1
