UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
4637854,triggerInteraction,6.850663,triggerOnObject,alwaysOpen,free,touchpads,1
4637854,triggerInteraction,10.59242,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
4637854,triggerInteraction,12.04485,RotationHandle,alwaysOpen,free,touchpads,1
4637854,triggerInteraction,14.43003,triggerOnObject,alwaysOpen,free,touchpads,1
4637854,navigation,30.16879,touchpadRotateStage,alwaysOpen,free,touchpads,1
4637854,navigation,30.57824,touchpadRotateStage,alwaysOpen,free,touchpads,1
4637854,triggerInteraction,31.00851,triggerOnObject,alwaysOpen,free,touchpads,1
4637854,navigation,31.72738,touchpadMoveObject,alwaysOpen,free,touchpads,1
4637854,triggerInteraction,34.75543,triggerOnObject,alwaysOpen,free,touchpads,1
4637854,triggerInteraction,36.29839,triggerOnObject,alwaysOpen,free,touchpads,1
4637854,triggerInteraction,37.78502,stage,alwaysOpen,free,touchpads,1
4637854,triggerInteraction,38.75503,triggerOnObject,alwaysOpen,free,touchpads,1
4637854,triggerInteraction,40.32382,triggerOnObject,alwaysOpen,free,touchpads,1
4637854,navigation,40.92845,touchpadMoveObject,alwaysOpen,free,touchpads,1
4637854,triggerInteraction,42.33252,stage,alwaysOpen,free,touchpads,1
