UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
4236743,triggerInteraction,13.64018,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,14.31182,RotationHandle,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,23.64342,RotationHandle,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,31.54337,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,navigation,31.9079,touchpadMoveObject,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,32.56077,stage,alwaysOpen,free,touchpads,1
4236743,navigation,32.72253,touchpadMoveObject,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,34.45635,RotationHandle,alwaysOpen,free,touchpads,1
4236743,navigation,40.2791,touchpadRotateStage,alwaysOpen,free,touchpads,1
4236743,navigation,40.61053,touchpadRotateStage,alwaysOpen,free,touchpads,1
4236743,navigation,40.9838,touchpadRotateStage,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,41.59071,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,43.2593,RotationHandle,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,61.74141,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,64.50046,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,navigation,65.16338,touchpadMoveObject,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,67.99706,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,70.32848,RotationHandle,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,75.81375,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,77.38882,RotationHandle,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,86.88688,triggerNoTarget,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,87.64881,RotationHandle,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,90.46348,RotationHandle,alwaysOpen,free,touchpads,1
4236743,navigation,94.76987,touchpadRotateStage,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,95.34283,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,navigation,100.0106,touchpadRotateStage,alwaysOpen,free,touchpads,1
4236743,navigation,100.4754,touchpadRotateStage,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,101.7467,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,104.0381,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,106.0555,RotationHandle,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,112.5876,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,navigation,113.6769,touchpadRotateStage,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,114.0086,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,navigation,115.0777,touchpadRotateStage,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,115.7294,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,117.9145,nonUniformScaleHandle,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,118.5426,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,navigation,119.7923,touchpadRotateStage,alwaysOpen,free,touchpads,1
4236743,navigation,120.2231,touchpadRotateStage,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,122.2644,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,125.9575,RotationHandle,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,132.6398,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,navigation,133.5075,touchpadMoveObject,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,134.9061,stage,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,136.6515,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,137.6787,stage,alwaysOpen,free,touchpads,1
4236743,navigation,138.1748,touchpadMoveObject,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,139.3121,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,144.1403,triggerOnObject,alwaysOpen,free,touchpads,1
4236743,navigation,146.2048,touchpadRotateStage,alwaysOpen,free,touchpads,1
4236743,navigation,150.8561,touchpadRotateStage,alwaysOpen,free,touchpads,1
4236743,navigation,151.5299,touchpadRotateStage,alwaysOpen,free,touchpads,1
4236743,triggerInteraction,153.6481,triggerOnObject,alwaysOpen,free,touchpads,1
