UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
55848,triggerInteraction,8.702053,triggerOnObject,alwaysOpen,free,touchpads,1
55848,triggerInteraction,10.24275,RotationHandle,alwaysOpen,free,touchpads,1
55848,triggerInteraction,15.09386,RotationHandle,alwaysOpen,free,touchpads,1
55848,triggerInteraction,17.38477,triggerOnObject,alwaysOpen,free,touchpads,1
55848,navigation,18.58692,touchpadMoveObject,alwaysOpen,free,touchpads,1
55848,triggerInteraction,19.79916,RotationHandle,alwaysOpen,free,touchpads,1
55848,navigation,21.71979,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,22.10597,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,triggerInteraction,22.66945,stage,alwaysOpen,free,touchpads,1
55848,triggerInteraction,23.70919,RotationHandle,alwaysOpen,free,touchpads,1
55848,triggerInteraction,25.53989,stage,alwaysOpen,free,touchpads,1
55848,triggerInteraction,27.13039,RotationHandle,alwaysOpen,free,touchpads,1
55848,navigation,29.32466,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,29.72293,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,triggerInteraction,30.17665,triggerOnObject,alwaysOpen,free,touchpads,1
55848,navigation,30.56318,touchpadMoveObject,alwaysOpen,free,touchpads,1
55848,triggerInteraction,31.85126,RotationHandle,alwaysOpen,free,touchpads,1
55848,triggerInteraction,45.75087,RotationHandle,alwaysOpen,free,touchpads,1
55848,navigation,48.58673,touchpadMoveObject,alwaysOpen,free,touchpads,1
55848,navigation,49.11819,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,49.8609,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,50.19898,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,51.32918,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,51.78632,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,triggerInteraction,52.95528,RotationHandle,alwaysOpen,free,touchpads,1
55848,triggerInteraction,55.19778,stage,alwaysOpen,free,touchpads,1
55848,triggerInteraction,57.61639,RotationHandle,alwaysOpen,free,touchpads,1
55848,navigation,60.33782,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,60.83505,touchpadScaleStage,alwaysOpen,free,touchpads,1
55848,triggerInteraction,62.84399,RotationHandle,alwaysOpen,free,touchpads,1
55848,navigation,64.22972,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,triggerInteraction,65.39074,RotationHandle,alwaysOpen,free,touchpads,1
55848,triggerInteraction,66.82452,stage,alwaysOpen,free,touchpads,1
55848,triggerInteraction,67.94849,RotationHandle,alwaysOpen,free,touchpads,1
55848,navigation,69.33644,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,77.85056,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,78.24618,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,triggerInteraction,79.38589,RotationHandle,alwaysOpen,free,touchpads,1
55848,triggerInteraction,81.20444,RotationHandle,alwaysOpen,free,touchpads,1
55848,navigation,82.29778,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,83.22063,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,83.69122,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,83.95322,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,84.33546,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,84.59569,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,85.08794,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,85.59792,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,86.001,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,86.31976,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,86.62861,touchpadRotateStage,alwaysOpen,free,touchpads,1
55848,navigation,87.65595,touchpadRotateStage,alwaysOpen,free,touchpads,1
