UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
60,triggerInteraction,7.273405,triggerOnObject,alwaysOpen,free,touchpads,1
60,triggerInteraction,8.42477,RotationHandle,alwaysOpen,free,touchpads,1
60,triggerInteraction,27.02048,triggerOnObject,alwaysOpen,free,touchpads,1
60,triggerInteraction,28.93649,RotationHandle,alwaysOpen,free,touchpads,1
60,navigation,30.6076,touchpadRotateStage,alwaysOpen,free,touchpads,1
60,navigation,31.22687,touchpadRotateStage,alwaysOpen,free,touchpads,1
60,navigation,31.54654,touchpadRotateStage,alwaysOpen,free,touchpads,1
60,navigation,32.1223,touchpadRotateStage,alwaysOpen,free,touchpads,1
60,navigation,32.47518,touchpadRotateStage,alwaysOpen,free,touchpads,1
60,navigation,32.79504,touchpadRotateStage,alwaysOpen,free,touchpads,1
