UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
548,triggerInteraction,8.646891,triggerOnObject,alwaysOpen,free,touchpads,1
548,triggerInteraction,10.20166,triggerOnObject,alwaysOpen,free,touchpads,1
548,navigation,10.75023,touchpadMoveObject,alwaysOpen,free,touchpads,1
548,triggerInteraction,11.84354,triggerOnObject,alwaysOpen,free,touchpads,1
548,navigation,12.1858,touchpadMoveObject,alwaysOpen,free,touchpads,1
548,triggerInteraction,13.68274,triggerOnObject,alwaysOpen,free,touchpads,1
548,navigation,14.00399,touchpadMoveObject,alwaysOpen,free,touchpads,1
548,navigation,18.34152,touchpadRotateStage,alwaysOpen,free,touchpads,1
548,navigation,18.7925,touchpadRotateStage,alwaysOpen,free,touchpads,1
548,triggerInteraction,19.87575,stage,alwaysOpen,free,touchpads,1
548,triggerInteraction,20.77209,stage,alwaysOpen,free,touchpads,1
548,triggerInteraction,21.51216,triggerOnObject,alwaysOpen,free,touchpads,1
548,triggerInteraction,22.57356,RotationHandle,alwaysOpen,free,touchpads,1
548,triggerInteraction,25.29097,RotationHandle,alwaysOpen,free,touchpads,1
548,triggerInteraction,28.57267,RotationHandle,alwaysOpen,free,touchpads,1
548,triggerInteraction,34.02606,stage,alwaysOpen,free,touchpads,1
548,navigation,34.46822,touchpadRotateStage,alwaysOpen,free,touchpads,1
548,navigation,34.86532,touchpadRotateStage,alwaysOpen,free,touchpads,1
548,navigation,36.00767,touchpadRotateStage,alwaysOpen,free,touchpads,1
548,navigation,36.22968,touchpadRotateStage,alwaysOpen,free,touchpads,1
548,navigation,36.95202,touchpadRotateStage,alwaysOpen,free,touchpads,1
548,navigation,37.35062,touchpadScaleStage,alwaysOpen,free,touchpads,1
548,navigation,39.22596,touchpadRotateStage,alwaysOpen,free,touchpads,1
548,navigation,39.73393,touchpadRotateStage,alwaysOpen,free,touchpads,1
548,triggerInteraction,59.87568,triggerOnObject,alwaysOpen,free,touchpads,1
