UserID, General Type of Interaction, Time, Specific Type of Interaction, Settings Selection Mode, Stage movement, stage rotation and scaling, session number 
67,triggerInteraction,10.01558,stage,SettingsButton,handles,touchpads,1
67,triggerInteraction,12.7782,stage,SettingsButton,handles,touchpads,1
67,triggerInteraction,14.83663,stage,SettingsButton,handles,touchpads,1
67,triggerInteraction,16.38182,stage,SettingsButton,handles,touchpads,1
67,touchpad,16.74889,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,19.21103,triggerOnObject,SettingsButton,handles,touchpads,1
67,touchpad,20.26667,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,21.41689,triggerOnObject,SettingsButton,handles,touchpads,1
67,touchpad,21.87976,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,22.26583,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,22.55079,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,23.87211,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,24.92799,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,26.49321,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,27.52051,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,28.63808,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,29.03715,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,31.89301,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,32.58385,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,34.44537,nonUniformScaleHandle,SettingsButton,handles,touchpads,1
67,triggerInteraction,35.85492,RotationHandle,SettingsButton,handles,touchpads,1
67,triggerInteraction,37.17258,RotationHandle,SettingsButton,handles,touchpads,1
67,touchpad,37.5064,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,38.64598,triggerOnObject,SettingsButton,handles,touchpads,1
67,touchpad,38.95534,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,39.32406,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,42.35923,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,43.30689,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,46.75462,triggerNoTarget,SettingsButton,handles,touchpads,1
67,triggerInteraction,49.22855,triggerNoTarget,SettingsButton,handles,touchpads,1
67,triggerInteraction,49.88039,stage,SettingsButton,handles,touchpads,1
67,triggerInteraction,51.05093,stage,SettingsButton,handles,touchpads,1
67,triggerInteraction,53.18599,stage,SettingsButton,handles,touchpads,1
67,triggerInteraction,53.98141,triggerOnObject,SettingsButton,handles,touchpads,1
67,touchpad,54.39892,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,55.0856,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,55.94794,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,58.24887,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,59.0236,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,59.67612,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,59.88594,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,64.36705,triggerOnObject,SettingsButton,handles,touchpads,1
67,touchpad,64.81871,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,66.06874,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,68.2654,triggerOnObject,SettingsButton,handles,touchpads,1
67,touchpad,68.69618,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,74.00792,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,76.24488,triggerOnObject,SettingsButton,handles,touchpads,1
67,touchpad,77.08003,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,79.7128,triggerNoTarget,SettingsButton,handles,touchpads,1
67,triggerInteraction,80.38846,stage,SettingsButton,handles,touchpads,1
67,triggerInteraction,81.69397,triggerNoTarget,SettingsButton,handles,touchpads,1
67,touchpad,82.73237,touchpadRotateStage,SettingsButton,handles,touchpads,1
67,touchpad,83.02604,touchpadRotateStage,SettingsButton,handles,touchpads,1
67,touchpad,83.54961,touchpadScaleStage,SettingsButton,handles,touchpads,1
67,touchpad,84.87683,touchpadScaleStage,SettingsButton,handles,touchpads,1
67,touchpad,86.10142,touchpadRotateStage,SettingsButton,handles,touchpads,1
67,touchpad,86.48489,touchpadRotateStage,SettingsButton,handles,touchpads,1
67,touchpad,86.80152,touchpadRotateStage,SettingsButton,handles,touchpads,1
67,touchpad,87.23213,touchpadScaleStage,SettingsButton,handles,touchpads,1
67,touchpad,87.85136,touchpadScaleStage,SettingsButton,handles,touchpads,1
67,touchpad,88.28255,touchpadScaleStage,SettingsButton,handles,touchpads,1
67,triggerInteraction,89.29099,triggerOnObject,SettingsButton,handles,touchpads,1
67,touchpad,90.29609,touchpadRotateObject,SettingsButton,handles,touchpads,1
67,touchpad,90.75021,touchpadRotateObject,SettingsButton,handles,touchpads,1
67,touchpad,91.24732,touchpadRotateObject,SettingsButton,handles,touchpads,1
67,touchpad,93.16726,touchpadRotateObject,SettingsButton,handles,touchpads,1
67,touchpad,94.89639,touchpadRotateObject,SettingsButton,handles,touchpads,1
67,touchpad,95.3146,touchpadRotateObject,SettingsButton,handles,touchpads,1
67,touchpad,95.62225,touchpadRotateObject,SettingsButton,handles,touchpads,1
67,touchpad,95.9756,touchpadRotateObject,SettingsButton,handles,touchpads,1
67,touchpad,96.62807,touchpadRotateObject,SettingsButton,handles,touchpads,1
67,touchpad,98.69197,touchpadRotateObject,SettingsButton,handles,touchpads,1
67,touchpad,99.7579,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,101.8891,triggerOnObject,SettingsButton,handles,touchpads,1
67,touchpad,102.463,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,106.0854,nonUniformScaleHandle,SettingsButton,handles,touchpads,1
67,triggerInteraction,107.3198,triggerNoTarget,SettingsButton,handles,touchpads,1
67,triggerInteraction,108.01,RotationHandle,SettingsButton,handles,touchpads,1
67,triggerInteraction,109.4741,RotationHandle,SettingsButton,handles,touchpads,1
67,triggerInteraction,110.7992,triggerOnObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,114.1824,triggerNoTarget,SettingsButton,handles,touchpads,1
67,triggerInteraction,114.9881,triggerOnObject,SettingsButton,handles,touchpads,1
67,touchpad,115.4794,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,117.2722,RotationHandle,SettingsButton,handles,touchpads,1
67,triggerInteraction,118.304,RotationHandle,SettingsButton,handles,touchpads,1
67,triggerInteraction,119.6149,nonUniformScaleHandle,SettingsButton,handles,touchpads,1
67,triggerInteraction,122.0167,FrustumHandle,SettingsButton,handles,touchpads,1
67,triggerInteraction,124.3533,triggerOnObject,SettingsButton,handles,touchpads,1
67,touchpad,127.1151,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,128.2865,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,130.6193,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,133.0839,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,135.134,triggerOnObject,SettingsButton,handles,touchpads,1
67,touchpad,135.746,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,136.6955,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,138.3801,triggerOnObject,SettingsButton,handles,touchpads,1
67,triggerInteraction,141.692,triggerOnObject,SettingsButton,handles,touchpads,1
67,touchpad,142.1556,touchpadMoveObject,SettingsButton,handles,touchpads,1
67,touchpad,148.4615,touchpadScaleStage,SettingsButton,handles,touchpads,1
67,touchpad,149.0484,touchpadScaleStage,SettingsButton,handles,touchpads,1
67,touchpad,149.6617,touchpadRotateStage,SettingsButton,handles,touchpads,1
67,touchpad,150.0158,touchpadRotateStage,SettingsButton,handles,touchpads,1
67,touchpad,150.3705,touchpadRotateStage,SettingsButton,handles,touchpads,1
67,touchpad,150.7455,touchpadRotateStage,SettingsButton,handles,touchpads,1
67,touchpad,151.0666,touchpadRotateStage,SettingsButton,handles,touchpads,1
67,touchpad,151.2327,touchpadRotateStage,SettingsButton,handles,touchpads,1
67,triggerInteraction,153.1191,stage,SettingsButton,handles,touchpads,1
67,triggerInteraction,154.223,stage,SettingsButton,handles,touchpads,1
67,touchpad,155.47,touchpadScaleStage,SettingsButton,handles,touchpads,1
67,triggerInteraction,156.6754,stage,SettingsButton,handles,touchpads,1
